DENSITY
 6.500000	  1.750000	 0.375016	0.375016	
 6.750000	  1.750000	 0.375034	0.375034	
 7.000000	  1.750000	 0.375025	0.375025	
 7.250000	  1.750000	 0.374992	0.374992	
 7.500000	  1.750000	 0.374971	0.374971	
 7.750000	  1.750000	 0.374979	0.374979	
 8.000000	  1.750000	 0.375001	0.375001	
 8.250000	  1.750000	 0.375014	0.375014	
 8.500000	  1.750000	 0.375011	0.375011	
 8.750000	  1.750000	 0.375	0.375	
 9.000000	  1.750000	 0.374994	0.374994	
 9.250000	  1.750000	 0.374996	0.374996	
 9.500000	  1.750000	 0.375001	0.375001	

 0.000000	  2.000000	 0.376681	0.376681	
 0.250000	  2.000000	 0.376698	0.376698	
 0.500000	  2.000000	 0.37676	0.37676	
 0.750000	  2.000000	 0.376868	0.376868	
 1.000000	  2.000000	 0.376942	0.376942	
 1.250000	  2.000000	 0.376771	0.376771	
 1.500000	  2.000000	 0.376115	0.376115	
 1.750000	  2.000000	 0.374984	0.374984	
 2.000000	  2.000000	 0.373823	0.373823	
 2.250000	  2.000000	 0.373319	0.373319	
 2.500000	  2.000000	 0.373848	0.373848	
 2.750000	  2.000000	 0.375059	0.375059	
 3.000000	  2.000000	 0.376051	0.376051	
 3.250000	  2.000000	 0.376137	0.376137	
 3.500000	  2.000000	 0.375451	0.375451	
 3.750000	  2.000000	 0.374757	0.374757	
 4.000000	  2.000000	 0.374645	0.374645	
 4.250000	  2.000000	 0.37502	0.37502	
 4.500000	  2.000000	 0.375354	0.375354	
 4.750000	  2.000000	 0.375318	0.375318	
 5.000000	  2.000000	 0.375048	0.375048	
 5.250000	  2.000000	 0.374859	0.374859	
 5.500000	  2.000000	 0.374869	0.374869	
 5.750000	  2.000000	 0.374954	0.374954	
 6.000000	  2.000000	 0.374982	0.374982	
 6.250000	  2.000000	 0.374963	0.374963	
 6.500000	  2.000000	 0.374971	0.374971	
 6.750000	  2.000000	 0.375017	0.375017	
 7.000000	  2.000000	 0.375052	0.375052	
 7.250000	  2.000000	 0.375038	0.375038	
 7.500000	  2.000000	 0.374998	0.374998	
 7.750000	  2.000000	 0.374973	0.374973	
 8.000000	  2.000000	 0.374978	0.374978	
 8.250000	  2.000000	 0.374997	0.374997	
 8.500000	  2.000000	 0.37501	0.37501	
 8.750000	  2.000000	 0.37501	0.37501	
 9.000000	  2.000000	 0.375004	0.375004	
 9.250000	  2.000000	 0.374998	0.374998	
 9.500000	  2.000000	 0.374996	0.374996	

 0.000000	  2.250000	 0.373855	0.373855	
 0.250000	  2.250000	 0.37393	0.37393	
 0.500000	  2.250000	 0.374199	0.374199	
 0.750000	  2.250000	 0.374771	0.374771	
 1.000000	  2.250000	 0.375736	0.375736	
 1.250000	  2.250000	 0.376984	0.376984	
 1.500000	  2.250000	 0.378024	0.378024	
 1.750000	  2.250000	 0.37811	0.37811	
 2.000000	  2.250000	 0.376846	0.376846	
 2.250000	  2.250000	 0.374786	0.374786	
 2.500000	  2.250000	 0.373231	0.373231	
 2.750000	  2.250000	 0.373188	0.373188	
 3.000000	  2.250000	 0.374445	0.374445	
 3.250000	  2.250000	 0.375754	0.375754	
 3.500000	  2.250000	 0.37603	0.37603	
 3.750000	  2.250000	 0.375336	0.375336	
 4.000000	  2.250000	 0.374616	0.374616	
 4.250000	  2.250000	 0.374569	0.374569	
 4.500000	  2.250000	 0.375033	0.375033	
 4.750000	  2.250000	 0.375395	0.375395	
 5.000000	  2.250000	 0.375352	0.375352	
 5.250000	  2.250000	 0.375111	0.375111	
 5.500000	  2.250000	 0.374977	0.374977	
 5.750000	  2.250000	 0.374992	0.374992	
 6.000000	  2.250000	 0.375011	0.375011	
 6.250000	  2.250000	 0.374961	0.374961	
 6.500000	  2.250000	 0.374912	0.374912	
 6.750000	  2.250000	 0.374937	0.374937	
 7.000000	  2.250000	 0.37501	0.37501	
 7.250000	  2.250000	 0.375056	0.375056	
 7.500000	  2.250000	 0.375044	0.375044	
 7.750000	  2.250000	 0.375004	0.375004	
 8.000000	  2.250000	 0.374977	0.374977	
 8.250000	  2.250000	 0.374977	0.374977	
 8.500000	  2.250000	 0.374994	0.374994	
 8.750000	  2.250000	 0.375009	0.375009	
 9.000000	  2.250000	 0.375012	0.375012	
 9.250000	  2.250000	 0.375004	0.375004	
 9.500000	  2.250000	 0.374995	0.374995	

 0.000000	  2.500000	 0.371586	0.371586	
 0.250000	  2.500000	 0.371507	0.371507	
 0.500000	  2.500000	 0.371272	0.371272	
 0.750000	  2.500000	 0.370994	0.370994	
 1.000000	  2.500000	 0.371044	0.371044	
 1.250000	  2.500000	 0.371988	0.371988	
 1.500000	  2.500000	 0.374118	0.374118	
 1.750000	  2.500000	 0.376822	0.376822	
 2.000000	  2.500000	 0.378563	0.378563	
 2.250000	  2.500000	 0.37802	0.37802	
 2.500000	  2.500000	 0.375549	0.375549	
 2.750000	  2.500000	 0.373132	0.373132	
 3.000000	  2.500000	 0.37258	0.37258	
 3.250000	  2.500000	 0.373874	0.373874	
 3.500000	  2.500000	 0.375397	0.375397	
 3.750000	  2.500000	 0.375724	0.375724	
 4.000000	  2.500000	 0.374971	0.374971	
 4.250000	  2.500000	 0.374276	0.374276	
 4.500000	  2.500000	 0.374347	0.374347	
 4.750000	  2.500000	 0.374881	0.374881	
 5.000000	  2.500000	 0.375227	0.375227	
 5.250000	  2.500000	 0.375196	0.375196	
 5.500000	  2.500000	 0.375067	0.375067	
 5.750000	  2.500000	 0.375065	0.375065	
 6.000000	  2.500000	 0.375122	0.375122	
 6.250000	  2.500000	 0.375088	0.375088	
 6.500000	  2.500000	 0.374969	0.374969	
 6.750000	  2.500000	 0.37489	0.37489	
 7.000000	  2.500000	 0.374917	0.374917	
 7.250000	  2.500000	 0.374997	0.374997	
 7.500000	  2.500000	 0.375049	0.375049	
 7.750000	  2.500000	 0.375044	0.375044	
 8.000000	  2.500000	 0.37501	0.37501	
 8.250000	  2.500000	 0.374983	0.374983	
 8.500000	  2.500000	 0.374979	0.374979	
 8.750000	  2.500000	 0.374993	0.374993	
 9.000000	  2.500000	 0.375007	0.375007	
 9.250000	  2.500000	 0.375009	0.375009	
 9.500000	  2.500000	 0.374999	0.374999	

 0.000000	  2.750000	 0.37649	0.37649	
 0.250000	  2.750000	 0.376458	0.376458	
 0.500000	  2.750000	 0.376063	0.376063	
 0.750000	  2.750000	 0.374698	0.374698	
 1.000000	  2.750000	 0.372188	0.372188	
 1.250000	  2.750000	 0.369426	0.369426	
 1.500000	  2.750000	 0.368187	0.368187	
 1.750000	  2.750000	 0.369896	0.369896	
 2.000000	  2.750000	 0.374076	0.374076	
 2.250000	  2.750000	 0.378038	0.378038	
 2.500000	  2.750000	 0.378921	0.378921	
 2.750000	  2.750000	 0.376544	0.376544	
 3.000000	  2.750000	 0.373622	0.373622	
 3.250000	  2.750000	 0.372816	0.372816	
 3.500000	  2.750000	 0.374195	0.374195	
 3.750000	  2.750000	 0.375734	0.375734	
 4.000000	  2.750000	 0.375856	0.375856	
 4.250000	  2.750000	 0.37492	0.37492	
 4.500000	  2.750000	 0.374233	0.374233	
 4.750000	  2.750000	 0.374351	0.374351	
 5.000000	  2.750000	 0.374788	0.374788	
 5.250000	  2.750000	 0.374971	0.374971	
 5.500000	  2.750000	 0.374912	0.374912	
 5.750000	  2.750000	 0.374925	0.374925	
 6.000000	  2.750000	 0.375086	0.375086	
 6.250000	  2.750000	 0.375204	0.375204	
 6.500000	  2.750000	 0.375146	0.375146	
 6.750000	  2.750000	 0.374993	0.374993	
 7.000000	  2.750000	 0.374898	0.374898	
 7.250000	  2.750000	 0.374913	0.374913	
 7.500000	  2.750000	 0.374982	0.374982	
 7.750000	  2.750000	 0.375034	0.375034	
 8.000000	  2.750000	 0.375041	0.375041	
 8.250000	  2.750000	 0.375018	0.375018	
 8.500000	  2.750000	 0.37499	0.37499	
 8.750000	  2.750000	 0.37498	0.37498	
 9.000000	  2.750000	 0.374989	0.374989	
 9.250000	  2.750000	 0.375003	0.375003	
 9.500000	  2.750000	 0.375008	0.375008	

 0.000000	  3.000000	 0.382129	0.382129	
 0.250000	  3.000000	 0.382282	0.382282	
 0.500000	  3.000000	 0.382898	0.382898	
 0.750000	  3.000000	 0.383646	0.383646	
 1.000000	  3.000000	 0.382882	0.382882	
 1.250000	  3.000000	 0.378968	0.378968	
 1.500000	  3.000000	 0.372722	0.372722	
 1.750000	  3.000000	 0.367738	0.367738	
 2.000000	  3.000000	 0.367573	0.367573	
 2.250000	  3.000000	 0.372353	0.372353	
 2.500000	  3.000000	 0.378071	0.378071	
 2.750000	  3.000000	 0.380031	0.380031	
 3.000000	  3.000000	 0.377581	0.377581	
 3.250000	  3.000000	 0.374318	0.374318	
 3.500000	  3.000000	 0.373564	0.373564	
 3.750000	  3.000000	 0.375112	0.375112	
 4.000000	  3.000000	 0.376497	0.376497	
 4.250000	  3.000000	 0.376284	0.376284	
